2262,鳥取市立日進小学校,とっとりしりつにっしんしょうがっこう,48325105,12777441,136
2264,横山書店,よこやましょてん,48325120,12779094,0
2270,鳥取地方検察庁,とっとりちほうけんさつちょう,48325173,12780454,5
2271,日本海リッチランド,にほんかいりっちらんど,48325170,12776846,0
2272,智頭どうだんまつり,ちずどうだんまつり,48325171,12694985,220
2273,日本海リッチランドアイススケートリンク,にほんかいりっちらんどあいすすけーとりんく,48325170,12776845,0
2276,京茶屋,きょうちゃや,48325250,12779353,0
2277,創作料理またいち鳥取店,そうさくりょうりまいたちとっとり,48325268,12779368,8
2278,市役所(鳥取)(交差点),しやくしょ(こうさてん),48325235,12779270,12
2280,鳥取県立智頭農林高等学校,とっとりけんりつちずのうりんこうとうがっこう,48325258,12694916,5
2281,鳥取市こども科学館,とっとりしこどもかがくかん,48325271,12776121,50
2284,森福寺,しんふくじ,48325358,12762377,0
2286,興南団地,こうなんだんち,48325293,12773775,1
2287,鳥取森林管理署,とっとりしんりんかんりしょ,48325326,12781253,20
2288,鳥取市立中央図書館,とっとりしりつちゅうおうとしょかん,48322725,12775851,13
2290,鳥取銀行鳥取市立病院第二,とっとりぎんこうとっとりしりつびょういんだいに,48325330,12769601,0
2292,山陰合同銀行鳥取市立病院,さんいんごうどうぎんこうとっとりしりつびょういん,48325333,12769598,0
2293,鳥取銀行鳥取市立病院,とっとりぎんこうとっとりしりつびょういん,48325333,12769601,1
2295,ホームセンタージュンテンドー駅南店,ほーむせんたーじゅんてんどーえきみなみてん,48325340,12774336,10
2297,ブライダル・コア伊谷,ぶらいだる・こあいたに,48325350,12780489,22
2298,鳥取市立病院,とっとりしりつびょういん,48325360,12769669,755
2299,鳥取市文化ホール,とっとりしぶんかほーる,48325360,12776050,9
2300,JAいなば燃料センター船岡SS,じぇいえーいなばねんりょうせんたーふなおかえすえす,48325375,12741463,25
2301,覚応寺,かくおうじ,48325437,12777994,0
2303,鳥取市文化センター,とっとりしぶんかせんたー,48325429,12776057,297
2304,鳥取県・鳥取市発！お雑煮,とっとりけん・とっとりしはつ！おぞうに,48325420,12779660,0
2305,ゆめや鳥取新店,ゆめやとっとりしんてん,48325407,12772277,7
2309,鳥取市立北中学校,とっとりしりつきたちゅうがっこう,48325484,12782309,52
2310,第3号吉方中央緑地,だいさんごうよしかたちゅうおうりょくち,48325515,12776018,0
2312,学校法人愛真幼稚園,がっこうほうじんあいしんようちえん,48325595,12780072,77
2314,バプテスト教会,ばぷてすときょうかい,48325539,12781655,0
2315,ニッポンレンタカー 鳥取営業所,にっぽんれんたかーとっとりえいぎょうしょ,48325540,12776240,2
2319,わかば台保育園,わかばだいほいくえん,48325568,12776655,0
2320,ファミリーマートいぬい西町店,ふぁみりーまーといぬいにしまちてん,48325585,12779604,20
2322,あご竹輪,あごちくわ,48325590,12779392,4
2323,イカの糀漬,いかのこうじづけ,48325590,12779392,52
2324,かに寿し(駅弁),かにずし(えきべん),48325590,12779392,234
2325,わかめ,わかめ,48325590,12779392,117
2327,因伯牛,いんぱくぎゅう,48325590,12779392,0
2328,因幡の白兎,いなばのしろうさぎ,48325590,12779392,474
2329,赤がれい干物,あかがれいひもの,48325590,12779392,151
2330,鳥取和牛,とっとりわぎゅう,48325590,12779392,56
2331,豆腐ちくわ,とうふちくわ,48325590,12779392,132
2332,二十世紀(菓子),にじゅうせいき(かし),48325590,12779392,27
2333,二十世紀梨,にじゅうせいきなし,48325590,12779392,370
2334,有平糖(菓子),ありへいとう(かし),48325590,12779392,28
2335,梨の砂糖漬,なしのさとうづけ,48325590,12779392,74
2336,オートバックス鳥取南店,おーとばっくすとっとりみなみてん,48325591,12774687,4
2337,エネオス雲山SS,えねおすくもやまえすえす,48325568,12772226,12
2342,鳥取県庁東町分庁舎,とっとりけんちょうひがしまちぶんちょうしゃ,48325603,12780935,22
2344,鳥取市役所,とっとりしやくしょ,48325609,12779270,1040
2345,山陰合同銀行鳥取市役所本庁舎,さんいんごうどうぎんこうとっとりしやくしょほんちょうしゃ,48325611,12779268,0
2346,鳥取銀行鳥取市役所支店,とっとりぎんこうとっとりしやくしょしてん,48325619,12779225,0
2347,鳥取銀行鳥取市役所本庁舎,とっとりぎんこうとっとりしやくしょほんちょうしゃ,48325618,12779266,0
2349,妙要寺,みょうようじ,48325649,12777858,0
2351,鳥取ルーテル幼稚園,とっとりるーてるようちえん,48325641,12778678,0
2353,ササン,ささん,48325675,12774507,0
2354,慶安寺,けいあんじ,48325652,12778113,0
2355,ローソン雲山店,ろーそんくもやまてん,48325679,12771828,155
2356,船岡団地,ふなおかだんち,48325680,12740220,8
2357,町立国中保育園,ちょうりつくになかほいくえん,48325680,12743532,0
2359,吉成東団地,よしなりひがしだんち,48325567,12772745,6
2360,天徳寺,てんとくじ,48325697,12783270,0
2362,日本基督教団鳥取教会,にほんきりすときょうだんとっとりきょうかい,48325709,12780220,0
2363,鳥取吉方郵便局,とっとりよしかたゆうびんきょく,48325711,12776043,36
2364,鳥取福音ルーテル教会,とっとりふくいんるーてるきょうかい,48325736,12778762,0
2365,裁判所(鳥取)(交差点),さいばんしょ,48325742,12780694,0
2367,山陰合同銀行鳥取赤十字病院,さんいんごうどうぎんこうせきじゅうじびょういん,48325790,12779406,0
2368,鳥取銀行鳥取赤十字病院,とっとりぎんこうとっとりせきじゅうじびょういん,48325790,12779406,2
2370,鳥取地方法務局,とっとりちほうほうむきょく,48325816,12781167,100
2371,福島石油ハートランド雲山,ふくしませきゆはーとらんどくもやま,48325836,12770975,0
2372,鳥取家庭裁判所,とっとりかていさいばんしょ,48325865,12780776,17
2373,鳥取簡易裁判所,とっとりかんいさいばんしょ,48325865,12780776,0
2374,鳥取地方裁判所,とっとりちほうさいばんしょ,48325865,12780776,63
2375,学校法人小さき花園幼稚園,がっこうほうじんちいさきはなぞのようちえん,48325976,12780299,7
2377,鳥取敬愛高等学校,とっとりけいあいこうとうがっこう,48325955,12779988,60
2378,日本基督教団 鳥取信和教会,にほんきりすときょうだんとっとりしんわきょうかい,48325886,12775936,0
2379,鳥取市民会館,とっとりしみんかいかん,48325895,12779053,50
2380,上田病院,うえだびょういん,48325904,12780453,14
2387,七谷池,しちやいけ,48325922,12757969,0
2388,旧袋川,きゅうふくろがわ,48325942,12777335,0
2389,光明寺,こうみょうじ,48325905,12778375,0
2390,鳥取トヨペット雲山店 鳥取南営業所,とっとりとよぺっとくもやまてん とっとりみなみえいぎょうしょ,48325966,12771107,0
2391,鳥取県立博物館,とっとりけんりつはくぶつかん,48325975,12781859,216
2393,鳥取消防署東町出張所,とっとしょうぼうしょひがしまちしゅっちょうじょ,48325995,12780512,0
2394,元大工町(交差点),もとだいくまち(こうさてん),48326007,12778648,2
2397,カトリック鳥取教会,かとりっくとっとりきょうかい,48325870,12780329,4
2399,鳥取東町郵便局,とっとりひがしまちゆうびんきょく,48326036,12780496,9
25609,大山パーキング入口(バス停),だいせんぱーきんぐいりぐち,48032117,12735114,1
2401,ポプラ,ぽぷら,48326080,12770884,0
2402,最勝院,さいしょういん,48326031,12783250,0
2403,京大地震観測所,きょうだいじしんかんそくしょ,48326362,12785287,0
2404,京屋菓舗,きょうやかほ,48326050,12776490,0
2405,ロードスター山陰吉方店,ろーどすたーさんいんよしかたてん,48326059,12774577,0
2409,梅翁院,ばいおういん,48326087,12777192,0
2413,吉方南公園,よしかたみなみこうえん,48326205,12775146,10
2414,鳥取市立中ノ郷小学校,とっとりしりつなかのごうしょうがっこう,48326091,12785714,15
2415,鳥取赤十字看護専門学校,とっとりせきじゅうじかんごせんもんがっこう,48326103,12779141,0
2416,鳥取市立久松小学校,とっとりしりつきゅうしゅうしょうがっこう,48326123,12780901,3
2417,智頭中学校(交差点),ちずちゅうがっこう(こうさてん),48326129,12694207,0
2418,鳥取銀行県庁前出張所,とっとりぎんこうけんちょうまえしゅっちょうじょ,48326168,12780127,4
2419,福部歴史資料館,ふくべれきししりょうかん,48326140,12794748,9
2421,鳥取消防署吉方出張所,とっとりしょうぼうしょよしかたしゅっちょうじょ,48326146,12774554,4
2423,鳥取砂丘(駐車場),とっとりさきゅう(ちゅうしゃじょう),48326149,12794156,379
2426,JA鳥取いなば国中ふれあい館,じぇいえーとっとりいなばくになかふれあいかん,48326186,12743359,16
2428,第4号久松緑地,だいよんごうきゅうしゅうりょくち,48326314,12781370,4
2430,久松橋(交差点),きゅうしょうばし(こうさてん),48326237,12776058,0
2431,中国労働金庫鳥取県庁前支店,ちゅうごくろうどうきんことっとりけんちょうまえしてん,48326238,12780101,46
2432,エンデバーセルフステーション雲山,えんでばーせるふすてーしょんうんぜん,48326239,12770609,0
2434,智頭町立智頭中学校,ちずちょうりつちずちゅうがっこう,48326251,12694373,9
2435,多鯰ヶ池,たねがいけ,48326287,12791489,629
2439,鳥取大工町郵便局,とっとりだいくまちゆうびんきょく,48326339,12778312,11
2440,鳥取県立県民文化会館,とっとりけんりつけんみんぶんかかいかん,48326360,12779470,240
2442,梨花ホール,りかほ−る,48326377,12779542,53
2443,グリーンハウス,ぐりーんはうす,48326389,12779594,0
2445,円護寺公園墓地,えんごじこうえんぼち,48326254,12784920,18
2446,京大微小地震観測所,きょうだいびしょうじしんかんそくしょ,48326419,12785279,0
2447,北園第一団地,きたぞのだいいちだんち,48326544,12786498,44
2448,覚寺公民館,かくじこうみんかん,48326370,12788664,2
2449,砂丘会館,さきゅうかいかん,48326400,12794688,250
2451,箕浦家武家門,みのうらけぶけもん,48326426,12779926,224
2454,砂丘すりばち,さきゅうすりばち,48326476,12794842,6
2455,仁風閣,じんぷうかく,48326480,12781449,854
2456,鳥取県立図書館,とっとりけんりつとしょかん,48326484,12779711,231
2458,鳥取市立米里体育館,とっとりしりつよねさとたいいくかん,48326520,12764280,0
2459,山陰合同銀行鳥取県庁本庁舎,さんいんごうどうぎんこうとっとりけんちょうほんちょうしゃ,48326543,12780261,0
2460,鳥取銀行鳥取県庁本庁舎第二,とっとりぎんこうとっとりけんちょうほんちょうしゃだいに,48326545,12780260,0
2461,山陰合同銀行鳥取県庁支店,さんいんごうどうぎんこうとっとりけんちょうしてん,48326547,12780257,0
2462,山陰合同銀行鳥取県庁本庁舎第2,さんいんごうどうぎんこうとっとりけんちょうほんちょうしゃだいに,48326548,12780259,1
2463,鳥取県庁,とっとりけんちょう,48326550,12780260,47492
2464,鳥取県庁(交差点),とっとりけんちょう(こうさてん),48326384,12780043,8
2465,鳥取銀行鳥取県庁本庁舎,とっとりぎんこうとっとりけんちょうほんちょうしゃ,48326550,12780261,1
2466,鳥取銀行鳥取県庁支店,とっとりぎんこうとっとりけんちょうしてん,48326847,12779875,0
2467,鳥取市埋蔵文化財調査センター,とっとりしまいぞうぶんかざいちょうさせんたー,48326568,12777891,0
2469,智頭勤労者体育センター,ちずきんろうしゃたいいくせんたー,48326590,12694320,0
2471,カフェレスト スノーラスカル,かふぇれすとすのーらすかる,48326620,12771634,4
2472,中ノ郷小学校入口(交差点),なかのさとしょうがっこういりぐち(こうさてん,48326607,12786249,0
2473,オアシス,おあしす,48326608,12792935,9
2476,たらの芽＆きのこセット,たらのめあんどきのこせっと,48326637,12780174,352
2477,鳥取第三地方合同庁舎,とっとりだいさんちほうごうどうちょうしゃ,48326685,12774522,6
2478,智頭温水プール,ちずおんすいぷーる,48326651,12694156,0
2480,市立母子寮,しりつぼしりょう,48326690,12777911,1
2481,鳥取県庁議会棟,とっとりけんちょうぎかいとう,48326754,12780116,12
2482,鳥取砂丘砂丘会館付近,とっとりさきゅうさきゅうかいかんふきん,48326594,12794766,999
2483,JA鳥取いなば鳥取,じぇいえーとっとりいなばとっとり,48326707,12776007,0
2484,古郡家簡易郵便局,ふるこうげかんいゆうびんきょく,48326847,12764028,0
2485,日交整備(鳥取),にっこうせいびとっとり,48326908,12769598,0
2486,エプソンイメージングデバイス(株)鳥取事業所,えぷそんいめーじんぐでばいす(かぶ)とっとりじぎょうしょ,48326509,12773806,58
2487,砂丘センター,さきゅうせんたー,48326760,12793788,28
2488,鳥取市武道館,とっとりしぶどうかん,48326764,12780606,18
2490,鳥取県庁第二庁舎,とっとりけんちょうだいにちょうしゃ,48326793,12779888,121
2491,山陰合同銀行鳥取県庁第2庁舎,さんいんごうどうぎんこうとっとりけんちょうだいにちょうしゃ,48326796,12779883,1
2492,鳥取銀行鳥取県庁第二庁舎,とっとりぎんこうとっとりけんちょうだいにちょうしゃ,48326800,12779883,1
2493,鳥取県警察本部,とっとりけんけいさつほんぶ,48327117,12779968,47
25590,米子空港駅(JR 境線),よなごくうこうえき(じぇいあーるさかいせん),47970065,12779600,52
2498,大村,おおむら,48326859,12777860,1
2499,吉方町二丁目(交差点),よしかたちょうにちょうめ(こうさてん),48326882,12776074,31
2501,国民宿舎ホテル砂丘センター,こくみんしゅくしゃほてるさきゅうせんたー,48327096,12793978,4
2502,鳥取市立米里小学校,とっとりしりつよねさとしょうがっこう,48326905,12764374,6
2503,樗谿入口(交差点),おうちだにいりぐち(こうさてん)/おおちだに,48326922,12778004,1
2504,吉方温泉4丁目(交差点),よしかたおんせんよんちょうめ(こうさてん),48326931,12774995,42
2507,鳥取市立久松保育園,とっとりしりつきゅうしょうほいくえん,48326944,12780362,0
2509,鳥取城跡,とっとりじょうあと,48326959,12781510,639
2513,久松公園の桜まつり,きゅうしゅうこうえんのさくらまつり,48326988,12782146,483
2514,鳥取県立鳥取西高等学校,とっとりけんりつとっとりにしこうとうがっこう,48326997,12781032,207
2515,JA鳥取いなば面影ふれあい館,じぇいえーとっとりいなばおもかげふれあいかん,48327000,12771627,2
2516,メンタルリカバリーセンター幡病院,めんたるりかばーせんたーはたびょういん,48327007,12772114,33
2517,教育会館,きょういくかいかん,48327017,12778714,0
2519,谷口栄文堂,たにぐちえいぶんどう,48327040,12776025,0
2520,東コミュニティーセンター,ひがしこみゅにてぃーせんたー,48327054,12777195,0
2522,JAいなば燃料センター面影SS,じぇいえーいなばねんりょうせんたーおもかげえすえす,48327080,12771607,11
2526,砂丘観光ホテル林,さきゅうかんこうほてるばやし,48327104,12792677,1
2527,鳥取ブックセンター,とっとりぶっくせんたー,48327108,12771354,10
2528,鳥取市山の手体育館,とっとりしやまのてたいいくかん,48327110,12777105,0
2529,久松公園,きゅうしゅうこうえん,48327126,12781948,1166
2530,産業道路(交差点),さんぎょうどうろ,48327156,12774311,0
2531,鳥取信用金庫鳥取東支店,とっとりしんようきんことっとりひがししてん,48327148,12776027,3
2534,鳥取県職員会館,とっとりけんしょくいんかいかん,48326012,12780214,0
2536,めぐみ保育園,めぐみほいくえん,48327186,12777261,13
2537,とっとり葬祭会館,とっとりそうさいかいかん,48327250,12764029,8
2541,鳥取こども学園,とっとりこどもがくえん,48327396,12775564,16
2543,ザ・ダイソーAコープトスク吉方店,ざ・だいそーえーこーぷとすくよしかたてん,48327408,12774476,4
2544,梨狩りの里,なしがりのさと,48327408,12791745,185
2545,イヌイ薬局トスク吉方店,いぬいやっきょくとすくよしかたてん,48327407,12774475,21
2547,日立金属,ひたちきんぞく,48327767,12763411,29
2548,面影橋,おもかげばし,48327348,12773061,13
2549,鳥取北園簡易郵便局,とっとりきたえんかんいゆうびんきょく,48327219,12785902,7
2550,覚寺トンネル,かくじとんねる,48327650,12788085,0
2551,法泉寺,ほうせんじ,48327529,12777222,0
2552,久松山,きゅうしょうざん,48327592,12782637,396
2553,鳥取市立面影小学校,とっとりしりつおもかげしょうがっこう,48327560,12772098,164
2555,佐々木果樹園,ささきかじゅえん,48327609,12791711,146
2557,東光園,とうこうえん,48327662,12791593,289
2558,山陰スバル鳥取店,さんいんすばるとっとりてん,48327684,12770247,0
2561,鳥取みどり園保育園,とっとりみどりえんほいくえん,48327643,12775572,1
2563,広徳寺,こうとくじ,48327740,12777366,0
2564,西尾園,さいびえん,48327776,12791570,296
2565,本慈院,ほんじいん,48327825,12779061,0
2566,長田神社(東町),ながたじんじゃ,48327830,12781129,0
2567,雲山公民館,くもやまこうみんかん,48327530,12771450,4
2568,法清寺,ほうせいじ,48327747,12771523,0
2569,竹内園,たけうちえん,48327846,12791602,247
2572,興禅寺,こうぜんじ,48327885,12780451,4
2574,日香寺,にっこうじ,48327893,12779534,0
2575,観音院庭園,かんのんいんていえん,48328068,12777491,1026
2576,杉森川,すぎもりがわ,48327899,12711991,0
2578,大隣寺,だいりんじ,48327929,12779294,0
2579,鳥取城跡附太閤ケ平,とっとりじょうあとふたいこうがなる,48327954,12782171,379
2580,補陀落山観音院,ぶだらくさんかんのんいん,48327964,12777465,0
2583,日本基督教団 鳥取新生教会,にほんきりすときょうだんとっとりしんせいきょうかい,48327984,12775824,0
2585,三洋電機(株)フォトニクス事業部,さんようでんき(かぶ)ふぉとにくすじぎょうぶ,48327940,12774993,18
2586,芳心寺,ほうしんじ,48328027,12779061,0
2588,立川町2丁目(交差点),たちかわちょうにちょうめ(こうさてん),48328126,12776037,39
2590,船岡町農業者トレーニングセンター,ふなおかちょうのうぎょうしゃとれーにんぐせんたー,48328200,12738529,0
2591,丸山団地,まるやまだんち,48328200,12739320,16
2592,北園第二団地,きたぞのだいにだんち,48328223,12786168,13
2593,ポプラ鳥取吉方店,ぽぷらとっとりよしかたてん,48328204,12774209,3
2594,ドリームファームさんこうえん,どりーむふぁーむさんこうえん,48328313,12791327,559
2595,中川酒造(名),なかがわしゅぞう(めい),48328332,12776125,0
2597,皆川園,みながわえん,48328357,12792828,394
2600,観光農園橋本園,かんこうのうえんはしもとえん,48328440,12793232,317
2601,民宿橋本屋,みんしゅくはしもとや,48328440,12793237,0
2602,ホンダプリモ因幡鳥取東店,ほんだぷりもいなばとっとりひがしてん,48328468,12769129,1
2603,錦園,にしきえん,48328471,12792930,172
2605,鳥取信用金庫正蓮寺支店,とっとりしんようきんこせいれんじしてん,48328523,12769433,2
2606,まるこう園,まるこうえん,48328523,12792000,217
2608,鳥取市立修立小学校,とっとりしりつしゅうりつしょうがっこう,48328573,12774942,15
2609,味覚園,みかくえん,48328532,12793078,201
2610,板井原トンネル,さかいはらとんねる,48328376,12702284,1
2619,トマトアンドオニオン正蓮寺店,とまとあんどおにおんせいれんじてん,48328637,12769329,31
2620,ハシモトフルーツ,はしもとふるーつ,48328638,12793414,470
2621,鳥取鉄工センター南栄サービスセンター,とっとりてっこうせんたーみなみさかえさーびすせんたー,48328621,12763461,1
2622,正蓮寺(交差点),しょうれんじ(こうさてん),48328694,12768991,12
2623,天神川,てんじんがわ,48328740,12775590,1
2625,鳥取市歴史博物館 やまびこ館,とっとりしれきしはくぶつかんやまびこかん,48328804,12778503,66
2626,丸福園,まるふくえん,48328822,12793468,5
2627,鳥取県立八頭高等学校,とっとりけんりつやずこうとうがっこう,48328828,12744532,3
2628,キマダラルリツバメチョウ生息地,きまだらるりつばめちょうせいそくち,48328855,12778180,280
2629,光玉園,こうぎょくえん,48328857,12793398,433
2631,松本油店鳥取中央給油所,まつもとあぶらてんとっとりちゅうおうきゅうゆじょ,48328887,12773999,0
2632,サンマート南店,さんまーとみなみてん,48328816,12769296,10
2633,鳥取愛犬訓練所,とっとりあいけんくんれんじょ,48328893,12774793,0
2634,鳥取銀行Sマート桜谷店,とっとりぎんこうえすまーとさくらだにてん,48328906,12769096,46
2636,町立船岡保育園,ちょうりつふなおかほいくえん,48328920,12739572,0
2638,タブチ,たぶち,48328853,12764867,0
2639,鳥取正蓮寺簡易郵便局,とっとりせいれんじかんいゆうびんきょく,48329055,12768915,15
2643,修立幼稚園,しゅうりつようちえん,48328966,12774546,3
25606,大山あけまの森ペンション村(バス停),だいせんあけまのもりぺんしょんむら,48060161,12750867,4
2646,山政園,さんせいえん,48329007,12793437,56
2649,大雲院,だいうんいん,48329114,12776086,1006
2650,鳥取県立鳥取東高等学校,とっとりけんりつ とっとりひがしこうとうがっこう,48329103,12775060,395
2651,鳥取立川郵便局,とっとりたちかわゆうびんきょく,48329165,12775852,68
2653,ローソン鳥取正蓮寺店,ろーそんとっとりしょうれんじてん,48329254,12768331,1
2654,鳥取銀行しまむら正蓮寺店,とっとりぎんこうしまむらしょうれんじてん,48329349,12768467,2
2656,鳥取大杙簡易郵便局,とっとりおおくいかんいゆうびんきょく,48329117,12773827,9
2657,義福園,ぎふくえん,48329288,12793578,0
2659,山陰合同銀行鳥取駅南支店桜谷出張所,さんいんごうどうぎんこうとっとりえきなんしてんさくらだにしゅっちょうじょ,48329300,12768844,25
2660,ファッションセンターしまむら正蓮寺店,ふぁっしょんせんたーしまむらしょうれんじてん,48329282,12768539,104
2663,鳥取日産鳥取営業所,とっとりにっさんとっとりえいぎょうしょ,48329402,12768209,0
2664,日本セラミック,にほんせらみっく,48329508,12763197,3
2666,命水聖徒キリスト教会,めいすいせいときりすときょうかい,48329443,12770478,0
2669,昭光園,しょうこうえん,48329490,12793523,178
2672,樗谿神社,おうちだにじんじゃ/おおちだにじんじゃ,48329543,12779218,529
2674,鳥取銀行鳥取南支店,とっとりぎんこうとっとりみなみしてん,48329565,12769093,8
2675,トリベイ桜谷給油所,とりべいさくらだにきゅうゆしょ,48329554,12767799,9
2677,海士島,あましま,48329601,12801247,1
2679,シンヤクドー大杙店,しんやくどーおおくいてん,48329613,12773128,14
2681,斎苑まごころ庵,さいえんまごころいおり,48329707,12767192,0
2682,マックハウス鳥取正蓮寺店,まっくはうすとっとりせいれんじてん,48329585,12767338,0
2684,中央印刷,ちゅうおういんさつ,48329492,12764685,3
25605,ガンバリウス・久米桜酒造(バス停),がんばりうす・くめざくらしゅぞう,48049279,12738418,7
2690,ナンバ鳥取東店,なんばとっとりひがしてん,48329721,12773497,47
2691,かわとね園,かわとねえん,48329745,12793671,123
2693,鳥取ダイハツ販売鳥取杉崎店,とっとりだいはつはんばいとっとりすぎざきてん,48329830,12767388,18
2696,光商会杉崎SS,ひかりしょうかいすぎさきえすえす,48329925,12767144,0
2698,雉ヶ崎園,きじがさきえん,48329956,12793719,52
2699,高光園,こうこうえん,48329973,12793632,55
2700,多宝寺,たほうじ,48330198,12733575,0
2701,面影団地,おもかげだんち,48329915,12770972,5
2703,山陰合同銀行けんこうらんど,さんいんごうどうぎんこうけんこうらんど,48330094,12773527,65
2704,鳥取銀行けんこうらんど,とっとりぎんこうけんこうらんど,48330027,12773516,28
2707,砂丘海水浴場,さきゅうかいすいよくじょう,48329040,12797250,13
2708,船岡郵便局,ふなおかゆうびんきょく,48330167,12739922,0
2711,甘露園,かんろえん,48330255,12793648,307
2714,セイコーマートひらぎ店,せいこーまーとひらぎてん,48330316,12740101,0
2716,光賢寺,こうけんじ,48330360,12739788,0
2719,市立津ノ井保育園,しりつつのいほいくえん,48330201,12764332,11
2721,JA鳥取いなば津ノ井ふれあい館,じぇいえーとっとりいなばつのいふれあいかん,48330400,12763289,8
2722,鳥取市立桜ケ丘中学校,とっとりしりつさくらがおかちゅうがっこう,48330438,12768040,6
2727,一果園,？,48330484,12793586,61
2728,八頭町立船岡中学校,やずちょうりつふなおかちゅうがっこう,48330509,12738787,0
2729,鳥取銀行船岡代理店,とっとりぎんこうふなおかだいりてん,48330509,12740016,0
2730,エネオス鳥取南SS,えねおすとっとりみなみえすえす,48330509,12764514,0
2733,津ノ井(交差点),つのい,48330594,12763711,0
2734,郡家郵便局,こおげゆうびんきょく,48330597,12746359,0
2735,津ノ井駅前(交差点),つのいえきまえ(こうさてん),48330616,12765118,8
2739,セイコーマートつのい店,せいこーまーとつのいてん,48330644,12764606,0
2742,津ノ井郵便局,つのいゆうびんきょく,48330695,12765222,15
2743,鳥取市津ノ井体育館,とっとりしつのいたいいくかん,48330720,12762990,1
2744,西橋寺,さいきょうじ,48330720,12740472,0
2747,総合保健センター,そうごうほけんせんたー,48331175,12773303,0
2748,緑町第一団地,みどりまちだいいちだんち,48330725,12774539,12
2750,稲葉神社,いなばじんじゃ,48330743,12775584,0
2751,湯山トンネル,ゆやまとんねる,48330856,12791169,0
2752,八頭町立船岡小学校,やずちょうりつふなおかしょうがっこう,48330750,12739362,0
2754,光果園,こうかえん,48330773,12793437,711
2756,JA鳥取いなば船岡支店,じぇいえーとっとりいなばふなおかしてん,48330800,12740059,7
2757,山陰合同銀行鳥取東,さんいんごうどうぎんこうとっとりひがし,48330804,12774991,0
2760,八頭町役場船岡支所,やずちょうやくばふなおかししょ,48330882,12739717,3
2761,癲,たけのこ,48330882,12739717,835
2762,ニュードラッグケイ・アイ堂つのい店,ニューどらっぐけい・あいどうつのいてん,48330882,12763936,1
2763,山陰合同銀行船岡町役場,さんいんごうどうぎんこうふなおかちょうやくば,48330888,12739843,1
2764,鳥取銀行船岡町役場,とっとりぎんこうふなおかちょうやくば,48330896,12739843,2
2765,八頭町船岡支所,やずちょうふなおかししょ,48330896,12739843,0
2768,福田家住宅,ふくだけじゅうたく,48330984,12759484,1415
2769,八頭町立郡家西小学校,やずちょうりつこおげにししょうがっこう,48331030,12744938,15
2770,材木育種センター関西育種場山陰事業場,ざいもくいくしゅせんたーかんさいいくしゅさんいんじぎょうじょう,48331080,12684996,0
2772,浜田園,はまだえん,48331116,12793351,433
2773,砂丘第2海水浴場,さきゅうだいにかいすいよくじょう,48330905,12797758,2
2775,花御所柿,はなごしょがき,48331159,12746116,1184
2777,鳥取市岩倉体育館,とっとりしいわくらたいいくかん,48331170,12773710,0
2779,鳥取市立津ノ井小学校,とっとりしりつつのいしょうがっこう,48331195,12764100,14
2780,山陰合同銀行郡家支店,さんいんごうどうぎんこうこおげしてん,48331213,12746851,0
2781,鳥取市立東中学校,とっとりしりつひがしちゅうがっこう,48331232,12773900,1335
2783,山陰合同銀行郡家町役場,さんいんごうどうぎんこうこおげちょうやくば,48331239,12746164,0
2784,鳥取銀行郡家町役場,とっとりぎんこうこおげちょうやくば,48331239,12746164,3
2785,八頭町役場,やずちょうやくば,48331266,12746172,7
2789,山陰合同銀行鳥取県東部総合事務所,さんいんごうどうぎんこうとっとりけんとうぶそうごうじむしょ,48331297,12773217,14
2790,鳥取銀行鳥取県東部総合事務所,とっとりぎんこうとっとりけんとうぶそうごうじむしょ,48331300,12773214,56
2791,鳥取市立稲葉山小学校,とっとりしりついなばやましょうがっこう,48331320,12775609,5
2792,スーパーマーケットサンマート郡家店,すーぱーまーけっとさんまーとこおげてん,48331367,12746933,0
2796,JOMOセルフ国府ステーション,じょもせるふこくふすてーしょん,48331409,12772800,20
2797,富乃屋,とみのや,48331430,12795169,0
2801,鳥取信用金庫郡家支店,とっとりしんようきんここおげしてん,48331451,12747236,2
2804,味果園,みかえん,48331520,12793390,0
2805,鳥取銀行郡家支店,とっとりぎんこうこおげしてん,48331564,12747469,1
2806,錦光園,めんこうえん,48331670,12793390,0
2807,因久山焼,いんぎゅうざんやき,48331680,12743212,700
2809,緑町第二団地,みどりまちだいにだんち,48331743,12773631,6
2810,八頭町立中央中学校,やずちょうりつちゅうおうちゅうがっこう,48331924,12746512,4
2811,デオデオ郡家店,でおでおこおげてん,48332028,12747610,1
2812,青龍寺,せいりゅうじ,48331941,12750967,0
2814,鳥取銀行鳥取東支店,とっとりぎんこうとっとりひがししてん,48332049,12774447,5
2816,卯垣(交差点),うがき(こうさてん),48332111,12774328,5
2820,今在家橋,いまざいけばし,48332202,12771055,0
2822,サンレイ設備,さんれいせつび,48332160,12792816,0
2823,郡家町民体育館,こおげちょうみんたいいくかん,48332168,12746081,0
2824,丘甘園,きゅうかんえん,48332197,12793531,132
2827,ポプラ鳥取津ノ井店,ぽぷらとっとりつのいてん,48332228,12760669,1
2828,富秀園,？,48332232,12793461,181
2831,富玉園,ふぎょくえん,48332329,12793500,110
2832,さくら幼稚園,さくらようちえん,48332330,12769099,59
2835,小谷園,こたにえん,48332399,12793531,183
2839,八頭町役場入口(交差点),やずちょうやくばいりぐち(こうさてん),48332423,12745869,2
